Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
3709	565871	48	7584	48.0	18.361386138613863	7584.0	2801.341584158416	399	27135	0	0	0.0	1.9850746268656716	0.0	135.0	voice
405	27537	5	336	5.0	2.014925373134328	336.0	137.0	3919	600239	4	265	4.0	19.497512437810947	265.0	2986.2636815920396	voice
3919	600239	0	0	0.0	19.400990099009903	0.0	2971.480198019802	405	27537	5	336	5.0	2.014925373134328	336.0	137.0	voice
3709	565871	48	7584	48.0	18.361386138613863	7584.0	2801.341584158416	399	27135	0	0	0.0	1.9752475247524752	0.0	134.33168316831683	voice
405	27537	5	336	5.0	2.014925373134328	336.0	137.0	3919	600239	4	265	4.0	19.497512437810947	265.0	2986.2636815920396	voice
3919	600239	0	0	0.0	19.400990099009903	0.0	2971.480198019802	405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	voice
3709	565871	48	7584	48.0	18.361386138613863	7584.0	2801.341584158416	399	27135	0	0	0.0	1.9752475247524752	0.0	134.33168316831683	voice
405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	3919	600239	4	265	4.0	19.497512437810947	265.0	2986.2636815920396	voice
3919	600239	0	0	0.0	19.400990099009903	0.0	2971.480198019802	405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	voice
3709	565871	48	7584	48.0	18.361386138613863	7584.0	2801.341584158416	399	27135	0	0	0.0	1.9752475247524752	0.0	134.33168316831683	voice
405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	3919	600239	0	0	0.0	19.400990099009903	0.0	2971.480198019802	voice
3919	600239	0	0	0.0	19.400990099009903	0.0	2971.480198019802	405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	voice
3709	565871	48	7584	48.0	18.361386138613863	7584.0	2801.341584158416	399	27135	0	0	0.0	1.9752475247524752	0.0	134.33168316831683	voice
405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	3919	600239	0	0	0.0	19.400990099009903	0.0	2971.480198019802	voice
3919	600239	0	0	0.0	19.400990099009903	0.0	2971.480198019802	405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	voice
3709	565871	48	7584	48.0	18.361386138613863	7584.0	2801.341584158416	399	27135	0	0	0.0	1.9752475247524752	0.0	134.33168316831683	voice
405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	voice
3919	600239	0	0	0.0	19.400990099009903	0.0	2971.480198019802	405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	voice
3709	565871	48	7584	48.0	18.361386138613863	7584.0	2801.341584158416	399	27135	0	0	0.0	1.9752475247524752	0.0	134.33168316831683	voice
405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	voice
3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	voice
3709	565871	48	7584	48.0	18.361386138613863	7584.0	2801.341584158416	399	27135	0	0	0.0	1.9752475247524752	0.0	134.33168316831683	voice
405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	voice
3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	voice
3758	573613	49	7742	49.0	18.51231527093596	7742.0	2825.679802955665	399	27135	0	0	0.0	1.9752475247524752	0.0	134.33168316831683	voice
405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	voice
3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	405	27537	0	0	0.0	2.004950495049505	0.0	136.32178217821783	voice
3758	573613	49	7742	49.0	18.51231527093596	7742.0	2825.679802955665	399	27135	0	0	0.0	1.9655172413793103	0.0	133.66995073891624	voice
405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	voice
3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	voice
3758	573613	49	7742	49.0	18.51231527093596	7742.0	2825.679802955665	399	27135	0	0	0.0	1.9655172413793103	0.0	133.66995073891624	voice
405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	voice
3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	voice
3758	573613	49	7742	49.0	18.51231527093596	7742.0	2825.679802955665	399	27135	0	0	0.0	1.9655172413793103	0.0	133.66995073891624	voice
405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	voice
3919	600239	0	0	0.0	19.305418719211822	0.0	2956.84236453202	405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	voice
3758	573613	49	7742	49.0	18.51231527093596	7742.0	2825.679802955665	399	27135	0	0	0.0	1.9655172413793103	0.0	133.66995073891624	voice
405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	voice
3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	voice
3758	573613	49	7742	49.0	18.51231527093596	7742.0	2825.679802955665	399	27135	0	0	0.0	1.9655172413793103	0.0	133.66995073891624	voice
405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	voice
3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	voice
3806	581197	48	7584	48.0	18.65686274509804	7584.0	2849.0049019607845	399	27135	0	0	0.0	1.9655172413793103	0.0	133.66995073891624	voice
405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	voice
3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	405	27537	0	0	0.0	1.9950738916256157	0.0	135.65024630541873	voice
3806	581197	48	7584	48.0	18.65686274509804	7584.0	2849.0049019607845	399	27135	0	0	0.0	1.9558823529411764	0.0	133.01470588235293	voice
405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	voice
3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	voice
3806	581197	48	7584	48.0	18.65686274509804	7584.0	2849.0049019607845	399	27135	0	0	0.0	1.9558823529411764	0.0	133.01470588235293	voice
405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	voice
3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	voice
3806	581197	48	7584	48.0	18.65686274509804	7584.0	2849.0049019607845	399	27135	0	0	0.0	1.9558823529411764	0.0	133.01470588235293	voice
405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	voice
3919	600239	0	0	0.0	19.21078431372549	0.0	2942.348039215686	405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	voice
3806	581197	48	7584	48.0	18.65686274509804	7584.0	2849.0049019607845	399	27135	0	0	0.0	1.9558823529411764	0.0	133.01470588235293	voice
405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	voice
3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	voice
3806	581197	48	7584	48.0	18.65686274509804	7584.0	2849.0049019607845	399	27135	0	0	0.0	1.9558823529411764	0.0	133.01470588235293	voice
405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	voice
3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	voice
3854	588781	48	7584	48.0	18.8	7584.0	2872.10243902439	399	27135	0	0	0.0	1.9558823529411764	0.0	133.01470588235293	voice
405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	voice
3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	405	27537	0	0	0.0	1.9852941176470589	0.0	134.98529411764707	voice
3854	588781	48	7584	48.0	18.8	7584.0	2872.10243902439	399	27135	0	0	0.0	1.946341463414634	0.0	132.3658536585366	voice
405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	voice
3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	voice
3854	588781	48	7584	48.0	18.8	7584.0	2872.10243902439	399	27135	0	0	0.0	1.946341463414634	0.0	132.3658536585366	voice
405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	voice
3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	voice
3854	588781	48	7584	48.0	18.8	7584.0	2872.10243902439	399	27135	0	0	0.0	1.946341463414634	0.0	132.3658536585366	voice
405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	voice
3919	600239	0	0	0.0	19.117073170731707	0.0	2927.9951219512195	405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	voice
3854	588781	48	7584	48.0	18.8	7584.0	2872.10243902439	399	27135	0	0	0.0	1.946341463414634	0.0	132.3658536585366	voice
405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	voice
3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	voice
3854	588781	48	7584	48.0	18.8	7584.0	2872.10243902439	399	27135	0	0	0.0	1.946341463414634	0.0	132.3658536585366	voice
405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	voice
3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	voice
3901	596207	47	7426	47.0	18.936893203883496	7426.0	2894.2087378640776	399	27135	0	0	0.0	1.946341463414634	0.0	132.3658536585366	voice
405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	voice
3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	405	27537	0	0	0.0	1.975609756097561	0.0	134.32682926829267	voice
3901	596207	47	7426	47.0	18.936893203883496	7426.0	2894.2087378640776	399	27135	0	0	0.0	1.9368932038834952	0.0	131.7233009708738	voice
405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	voice
3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	voice
3901	596207	47	7426	47.0	18.936893203883496	7426.0	2894.2087378640776	399	27135	0	0	0.0	1.9368932038834952	0.0	131.7233009708738	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	voice
3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	voice
3901	596207	47	7426	47.0	18.936893203883496	7426.0	2894.2087378640776	399	27135	0	0	0.0	1.9368932038834952	0.0	131.7233009708738	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	19.024271844660195	0.0	2913.7815533980583	405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	voice
3901	596207	47	7426	47.0	18.936893203883496	7426.0	2894.2087378640776	399	27135	0	0	0.0	1.9368932038834952	0.0	131.7233009708738	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	voice
3901	596207	47	7426	47.0	18.936893203883496	7426.0	2894.2087378640776	399	27135	0	0	0.0	1.9368932038834952	0.0	131.7233009708738	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	voice
3938	601966	37	5759	37.0	19.02415458937198	5759.0	2908.048309178744	399	27135	0	0	0.0	1.9368932038834952	0.0	131.7233009708738	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	405	27537	0	0	0.0	1.9660194174757282	0.0	133.6747572815534	voice
3938	601966	37	5759	37.0	19.02415458937198	5759.0	2908.048309178744	400	27201	1	66	1.0	1.932367149758454	66.0	131.40579710144928	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	voice
3938	601966	37	5759	37.0	19.02415458937198	5759.0	2908.048309178744	400	27201	1	66	1.0	1.932367149758454	66.0	131.40579710144928	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	voice
3938	601966	37	5759	37.0	19.02415458937198	5759.0	2908.048309178744	400	27201	1	66	1.0	1.932367149758454	66.0	131.40579710144928	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	voice
3942	602231	4	265	4.0	18.951923076923077	265.0	2895.341346153846	400	27201	1	66	1.0	1.932367149758454	66.0	131.40579710144928	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	voice
3942	602231	4	265	4.0	18.951923076923077	265.0	2895.341346153846	405	27537	5	336	5.0	1.9471153846153846	336.0	132.38942307692307	voice
405	27537	0	0	0.0	1.9565217391304348	0.0	133.02898550724638	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	voice
3942	602231	4	265	4.0	18.951923076923077	265.0	2895.341346153846	405	27537	5	336	5.0	1.9471153846153846	336.0	132.38942307692307	voice
405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	3919	600239	0	0	0.0	18.932367149758456	0.0	2899.705314009662	voice
3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	voice
3942	602231	4	265	4.0	18.951923076923077	265.0	2895.341346153846	405	27537	5	336	5.0	1.9471153846153846	336.0	132.38942307692307	voice
405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	voice
3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	voice
3942	602231	4	265	4.0	18.951923076923077	265.0	2895.341346153846	405	27537	5	336	5.0	1.9471153846153846	336.0	132.38942307692307	voice
405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	voice
3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	voice
3942	602231	4	265	4.0	18.951923076923077	265.0	2895.341346153846	405	27537	5	336	5.0	1.9471153846153846	336.0	132.38942307692307	voice
405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	voice
3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	voice
3942	602231	0	0	0.0	18.861244019138756	0.0	2881.488038277512	405	27537	5	336	5.0	1.9471153846153846	336.0	132.38942307692307	voice
405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	voice
3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	voice
3942	602231	0	0	0.0	18.861244019138756	0.0	2881.488038277512	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
405	27537	0	0	0.0	1.9471153846153846	0.0	132.38942307692307	3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	voice
3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
3942	602231	0	0	0.0	18.861244019138756	0.0	2881.488038277512	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	3919	600239	0	0	0.0	18.841346153846153	0.0	2885.764423076923	voice
3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
3942	602231	0	0	0.0	18.861244019138756	0.0	2881.488038277512	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	voice
3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
3942	602231	0	0	0.0	18.861244019138756	0.0	2881.488038277512	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	voice
3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
3942	602231	0	0	0.0	18.861244019138756	0.0	2881.488038277512	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.751196172248804	0.0	2871.956937799043	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
3942	602231	0	0	0.0	18.861244019138756	0.0	2881.488038277512	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
3942	602231	0	0	0.0	18.861244019138756	0.0	2881.488038277512	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
3942	602231	0	0	0.0	18.771428571428572	0.0	2867.766666666667	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	405	27537	0	0	0.0	1.937799043062201	0.0	131.755980861244	voice
3942	602231	0	0	0.0	18.771428571428572	0.0	2867.766666666667	405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	voice
3942	602231	0	0	0.0	18.771428571428572	0.0	2867.766666666667	405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	voice
3942	602231	0	0	0.0	18.771428571428572	0.0	2867.766666666667	405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	voice
3942	602231	0	0	0.0	18.682464454976305	0.0	2854.175355450237	405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	voice
3942	602231	0	0	0.0	18.682464454976305	0.0	2854.175355450237	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
405	27537	0	0	0.0	1.9285714285714286	0.0	131.12857142857143	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
3942	602231	0	0	0.0	18.682464454976305	0.0	2854.175355450237	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	3919	600239	0	0	0.0	18.66190476190476	0.0	2858.2809523809524	voice
3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
3942	602231	0	0	0.0	18.682464454976305	0.0	2854.175355450237	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	voice
3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
3942	602231	0	0	0.0	18.682464454976305	0.0	2854.175355450237	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	voice
3919	600239	0	0	0.0	18.485849056603772	0.0	2831.316037735849	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
3942	602231	0	0	0.0	18.682464454976305	0.0	2854.175355450237	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	voice
3919	600239	0	0	0.0	18.485849056603772	0.0	2831.316037735849	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
3942	602231	0	0	0.0	18.59433962264151	0.0	2840.7122641509436	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	voice
3919	600239	0	0	0.0	18.485849056603772	0.0	2831.316037735849	405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	voice
3942	602231	0	0	0.0	18.59433962264151	0.0	2840.7122641509436	405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	voice
405	27537	0	0	0.0	1.919431279620853	0.0	130.50710900473933	3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	voice
3919	600239	0	0	0.0	18.485849056603772	0.0	2831.316037735849	405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	voice
3942	602231	0	0	0.0	18.59433962264151	0.0	2840.7122641509436	405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	voice
405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	3919	600239	0	0	0.0	18.57345971563981	0.0	2844.734597156398	voice
3919	600239	0	0	0.0	18.485849056603772	0.0	2831.316037735849	405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	voice
3942	602231	0	0	0.0	18.59433962264151	0.0	2840.7122641509436	405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	voice
405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	3919	600239	0	0	0.0	18.485849056603772	0.0	2831.316037735849	voice
3919	600239	0	0	0.0	18.485849056603772	0.0	2831.316037735849	405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	voice
3942	602231	0	0	0.0	18.59433962264151	0.0	2840.7122641509436	405	27537	0	0	0.0	1.9103773584905661	0.0	129.89150943396226	voice
405	27537	0	0	0.0	1.9014084507042253	0.0	129.28169014084506	3919	600239	0	0	0.0	18.485849056603772	0.0	2831.316037735849	voice
